year,address,lat,long
2016,"245 CITIZENS WAY, CHARLES TOWN, WV 25414",39.275310360744584,-77.84616156765583
2016,"24 WYATT ST, LONDON, WV 25126",38.20091792687816,-81.37153416388094
2016,"200 JOHN ST, CEDAR GROVE, WV 25039",38.217073,-81.4291233
2016,"6333 KELLEYS CREEK RD, MAMMOTH, WV 25012",38.26410985587154,-81.35802109571836
2016,"27506 2ND. AVENUE, HANDLEY, WV 25102",38.1846521,-81.3565959
2016,"200 CENTER ST, PRATT, WV 25162",38.2110721,-81.383663
2016,"201 PRATT AVE, PRATT, WV 25162",38.20899201509701,-81.3906354450753
2016,"130 BRANNON ST, EAST BANK, WV 25067",38.215729021338916,-81.45145638187432
2016,"10217 CABIN CREEK RD, ESKDALE, WV 25075",38.089276724182184,-81.44608830219443
2016,"5118 CABIN CREEK RD, MIAMI, WV 25134",38.149306026872296,-81.44794217459662
2016,"105 CHURCH STREET, CHELYAN,, WV 25305",38.19369695373928,-81.49690765333105
2016,"87 OLD GLORY LN, WINIFREDE, WV 25214",38.19331233678605,-81.54538304630415
2016,"736 RUTHDALE RD, SO CHARLESTON, WV 25309",38.32068231281505,-81.72184845682955
2016,"4540 BROUNLAND RD, SO CHARLESTON, WV 25309",38.27052915565764,-81.77667955401353
2016,"1121 WEBERWOOD DRIVE, CHARLESTON, WV 25303",38.35181685,-81.66735965
2016,"238 4TH AVE, SO CHARLESTON, WV 25303",38.36544779595323,-81.69609338533559
2016,"210 12TH ST, DUNBAR, WV 25064",38.35864231875274,-81.73954077509012
2016,"605 DUNBAR AVE, DUNBAR, WV 25064",38.36056833251598,-81.73069323811063
2016,"115 STEELE ST, DUNBAR, WV 25064",38.369333626373304,-81.72758694417246
2016,"7776 COAL RIVER RD, TORNADO, WV 25202",38.343527475684084,-81.84612077251523
2016,"2205 2ND AVE, NITRO, WV 25143",38.42300709104683,-81.84054804975108
2016,"500 VIRGINIA STREET, CLENDENIN, WV 25045",38.48664036080015,-81.35367298362826
2016,"5120 ELK RIVER RD N., ELKVIEW, WV 25071",38.44322678327666,-81.47844453698087
2016,"1150 MAIN STREET, ELKVIEW, WV 25071",38.44082248829403,-81.48226922089452
2016,"1500 GREENBRIER ST., CHARLESTON, WV 25311",38.366576518159206,-81.58167588847323
2016,"4001 SALINAS DR, CHARLESTON, WV",38.301008315464,-81.55807176664075
2016,"171 WEST SECOND STREET, WESTON, WV 26452",39.041753382076706,-80.471571119207
2016,"15300 US HIGHWAY 33 WEST, LINN, WV 26384",39.00391,-80.7197559
2016,"1606 GARRETTSBEND, SOD, WV 25564",38.3016849919772,-81.90595292666063
2016,"2865 BULGER ROAD, ALKOL, WV 25501",38.1291252995299,-82.00852390094258
2016,"1246 MCCLELLAN HWY., HARTS, WV 25524",38.0240759,-82.1043019
2016,"5312 MCCLELLAN HWY., BRANCHLAND, WV 25506",38.24873760610899,-82.19087625766224
2016,"25 HUGH DINGESS HOLLOW RD, HARTS, WV 25524",37.975159080131675,-82.12635556586616
2016,"506 CRAWLEY CK RD, CHAPMANVILLE, WV 25508",37.97590161701305,-82.02553201766983
2016,"175 SUPERINTENDENT ROAD, LORADO, WV 25630",37.79675699094855,-81.71861029488883
2016,"1034 COPPERAS FORK RD, HOLDEN, WV 25625",37.8275194,-82.0636229
2016,"8 FIREHOUSE RD, OMAR, WV 25638",37.75708687396752,-81.99929043761887
2016,"161 CONLEY ST, CHAPMANVILLE, WV 25508",37.9675540260435,-82.02048891468547
2016,"304 FAIRMONT AVE, FAIRMONT, WV 26554",39.481007480712776,-80.14758707024237
2016,"601 LOCUST AVE, FAIRMONT, WV 26554",39.48357239969863,-80.15373810528348
2016,"509 PIKE STREET, BARRACKVILLE, WV 26559",39.50263954502043,-80.16565223644733
2016,"1 LOOP PARK DRIVE, FAIRMONT, WV 26554",39.47942944341571,-80.15744412961027
2016,"1500 COUNTRY CLUB ROAD, FAIRMONT, WV 26554",39.473400461017945,-80.17657258837443
2016,"1000 COUNTRY CLUB RD, FAIRMONT, WV 26554",39.47031143630011,-80.16657387208022
2016,"1579 MARY LOU RETTON DRIVE, FAIRMONT, WV 26554",39.46164286967684,-80.16665379049141
2016,"1579 MARY LOU RETTON DR, FAIRMONT, WV 26554",39.46164286967684,-80.16665379049141
2016,"134 BRIDGE ST, MONONGAH, WV 26554",39.45803252512411,-80.20961632298349
2016,"274 MAIN STREET, P O BOX 141, WORTHINGTON, WV 26591",39.4517577639935,-80.26237760528744
2016,"21 8TH STREET, PO BOX 190, CAROLINA, WV 26563",39.48376435822627,-80.27871328924812
2016,"628 WALNUT STREET, MONONGAH, WV 26554",39.46423838409481,-80.22104229246605
2016,"HAGGERTY STREET, FARMINGTON, WV 26571",39.5149652,-80.2492785
2016,"113 CLARKSBURG STREET, MANNINGTON, WV 26582",39.52970189446148,-80.34437733260825
2016,"201 MEADOW AVE, HOMEWOOD ADDITION, MANNINGTON, WV 26582",39.52256600651373,-80.33139200009197
2016,"334 STATES FORK ROAD, C/O JOYCE THOMAS, MANNINGTON, WV 26582",39.58193660715074,-80.38091128564832
2016,"101 JASPER ST, P.O. BOX 66, RIVESVILLE, WV 26588",39.530544915549285,-80.11822399673565
2016,"12 JACKSON ST, PO BOX 529, RIVESVILLE, WV 26588",39.533556787267344,-80.11613116363276
2016,"100 SCHOOL STREET, FAIRVIEW, WV 26570",39.593475,-80.248522
2016,"2741 PAW PAW CREEK RD, P O BOX 55, BAXTER, WV 26560",39.543820827709624,-80.1441005698336
2016,"17 JESSE'S RUN ROAD, FAIRVIEW, WV 26570",39.5918735032688,-80.2541726044771
2016,"200 JASPER STREET, P O BOX 611, RIVESVILLE, WV 26588",39.53064333307424,-80.11947286982985
2016,"35 CITY VIEW TERRACE, PO BOX 1258, FAIRMONT, WV 26554",39.47078108077136,-80.13023709532416
2016,"35 CITY VIEW TERRACE, P O BOX 1258, FAIRMONT, WV 26555",39.47078108077136,-80.13023709532416
2016,"1858 VALLEY SCHOOL ROAD, FAIRMONT, WV 26554",39.45953326860882,-80.14519462695654
2016,"1000 COLE ST, FAIRMONT, WV 26554",39.470875,-80.132654
2016,"57 EAST DALE ROAD, FAIRMONT, WV 26554",39.49112377665563,-80.09126721049927
2016,"57 EAST DALE ROAD, FAIRMONT, WV",39.49112377665563,-80.09126721049927
2016,"2538 BUNNER RIDGE ROAD, RT 6, BOX 339, FAIRMONT, WV 26554",39.45980056039912,-80.02175788062726
2016,"1000 FAIRMONT PIKE, SHERRARD, WHEELING, WV 26003",40.03543040237116,-80.69389831747532
2016,"BIG RUN, C/O 2229 REID RIDGE RD, CAMERON, WV 26033",39.766413413052874,-80.5891061977045
2016,"2127 POND BRANCH RD, SOUTHSIDE, WV 25187",38.738788870507676,-81.99605831827114
2016,"1671 ASHLAND CRUMPLER RD, CRUMPLER, WV 24825",37.42609841596658,-81.34064345936804
2016,"31 SHANNON BR RD, CAPELS, WV 24801",37.45348046799984,-81.59954780196767
2016,"88 HOWARD ST, WELCH, WV 24801",37.4320234,-81.5858083
2016,"242 STADIUM DR., WELCH, WV 24801",37.415008138429016,-81.5946867592969
2016,"1235 STEWART ST, WELCH, WV 24801",37.44799123679496,-81.56477348515546
2016,"32437 COAL HERITAGE RD, KEYSTONE, WV 24852",37.414507571209185,-81.45115576016974
2016,"977 FROG LEVEL RD, COALWOOD, WV 24824",37.3879953,-81.6529473
2016,"37 RIVER RD, WAR, WV 24892",37.30631,-81.695986
2016,"13509 ROCKET BOYS DR, WAR, WV 24892",37.3177324,-81.6951383
2016,"86 RIVER RD, WAR, WV 24892",37.30631,-81.695986
2016,"2025 RIFT BERWIND RD, BERWIND, WV 24815",37.26634337456437,-81.66470027335538
2016,"4224 ROCKET BOYS DR., SQUIRE, WV 24884",37.2323684,-81.6040512
2016,"17586 ROCKET BOYS DRIVE, CARETTA, WV 2489",37.33462203938228,-81.67399418583767
2016,"182 WATER ST, IAEGER, WV 24844",37.4633306,-81.8215841
2016,"1003 1003 WYOMING ST, BLUEFIELD, WV",37.27067383169964,-81.21737338926829
2016,"693 KEGLEY SCHOOL RD, KEGLEY, WV 24731",37.395377029104054,-81.14305183381725
2016,"205 SOUTH STATE ST, ATHENS, WV 24712",37.42554618676559,-81.0160510717464
2016,"204 SOUTH STATE STREET, ATHENS, WV 24712",37.42194946398496,-81.01586902056658
2016,"5709 MATOAKA RD, MATOAKA, WV 24736",37.42779677131347,-81.22058616775143
2016,"21629 BECKLEY RD, FLAT TOP, WV 25841",37.5853479,-81.1108218
2016,"2121 ATHENS RD, PRINCETON, WV 24739",37.38911072274283,-81.06249509199233
2016,"100 SIMMONS AVENUE, BRAMWELL, WV 24715",37.32544527528893,-81.3133161822139
2016,"838 ROCK RD, ROCK, WV 24747",37.35829483162871,-81.2430957423199
2016,"600 TRENT STREET, PRINCETON, WV 24740",37.3671079,-81.0979717
2016,"1500 WEST MAIN ST, PRINCETON, WV 24740",37.36614688601054,-81.10307721552545
2016,"704 MAPLE STREET, PRINCETON, WV 24740",37.36332782292271,-81.08958005598032
2016,"8695 NEW HOPE RD, BLUEFIELD, WV 24701",37.32173292407742,-81.23448610413908
2016,"65 CAMP MINCO LANE, KEYSER, WV 26726",39.42553779170095,-78.85046195482136
2016,"128 KNOBLEY ROAD, RIDGELEY, WV 26753",39.5347523277739,-78.82075538975681
2016,"107 DANS RUN ROAD, FORT ASHBY, WV 26719",39.50413843675847,-78.76709017207048
2016,"176 MAIN STREET, RIDGELEY, WV 26753",39.6442491510453,-78.77051216395591
2016,"66 SOUTH MAIN STREET, KEYSER, WV 26726",39.43791871919291,-78.97752468470912
2016,"300 SOUTH MINERAL STREET, KEYSER, WV 26726",39.43601913009837,-78.98247744679321
2016,"500 CARSKADON LANE, KEYSER, WV 26726",39.43413753331862,-78.99014381688141
2016,"34 JAMES STREET, KEYSER, WV 26726",39.44110153698608,-78.9807958550486
2016,"981 HARLEY O STAGGERS DR, KEYSER, WV 26726",39.4229986,-78.9917016
2016,"233 HOLLYWOOD ROAD, KEYSER, WV 26726",39.42559597847742,-78.9605102429793
2016,"85 NEW CREEK SCHOOL RD, NEW CREEK, WV 26743",39.374531244907075,-79.02911986464665
2016,"51 JONES STREET, PIEDMONT, WV 26750",39.48267861015739,-79.04861751935033
2016,"10474 PATTERSON CREEK RD, BURLINGTON, WV 26710",39.33687777569287,-78.91807049666659
2016,"675 EAST 4TH AVE, WILLIAMSON, WV 25661",37.66563509260874,-82.26852296373494
2016,"40 LIBERTY ST, WILLIAMSON, WV 25661",37.67374217033313,-82.26968208090943
2016,"104 EAST 4TH AVE, WILLIAMSON, WV 25661",37.6755629743335,-82.27796635821068
2016,"1815 W 3RD AVE, WILLIAMSON, WV 25661",37.67951127981337,-82.29496145352493
2016,"249 W NOLAN ST, WILLIAMSON, WV 25661",37.7431264836743,-82.33252542638945
2016,"2022 ROUTE 65, DELBARTON, WV 25670",37.73305768774128,-82.1866705724799
2016,"1620 ROCKHOUSE FORK, DELBARTON, WV 25670",37.7054841,-82.1711217
2016,"49 MAIN STREET, KERMIT, WV 25674",37.8443787,-82.4078701
2016,"8 FIREFIGHTER AVE, WILLIAMSON, WV 25661",37.70448551918287,-82.27669056396303
2016,"143 GILMAN DR, DELBARTON, WV 25670",37.77376977651335,-82.18192108929708
2016,"119 VARNEY ST, DELBARTON, WV 25670",37.73308401461213,-82.18407855432821
2016,"1 WHARNCLIFFE AVE, GILBERT, WV 25621",37.610757,-81.869005
2016,"661 GREENBAG RD, MORGANTOWN, WV 26508",39.60998636641375,-79.94141541999863
2016,"1 ALUMNI DR, MORGANTOWN, WV 26505",39.6519335,-79.9633394
2016,"991 PRICE ST, MORGANTOWN, WV 26505",39.63645531339483,-79.9481413216975
2016,"287 EUREKA DR, MORGANTOWN, WV 26505",39.64335832955993,-79.95236279766618
2016,"3334-B UNIVERSITY AVE, STAR CITY, WV 26505",39.65702643470007,-79.98043434514483
2016,"360 BALDWIN ST, MORGANTOWN, WV 26505",39.65289417507529,-79.97125421087355
2016,"1641 SABRATON AVE, MORGANTOWN, WV 26531",39.62534718800589,-79.9250241862295
2016,"677 201ST MEMORIAL HWY, MORGANTOWN, WV 26505",39.648518,-79.9345123
2016,"3085 EARL L CORE RD, MORGANTOWN, WV 26508",39.607165040030225,-79.91728741068766
2016,"825 CHESTNUT RIDGE RD, MORGANTOWN, WV 26505",39.65807444423007,-79.95666316703216
2016,"1215 BAKER ST, MORGANTOWN, WV 26508",39.61027149598385,-79.90554571494476
2016,"7041 MASON DIXON HWY, BLACKSVILLE, WV 26521",39.71121239061608,-80.25358668852493
2016,"719 MASON DIXON HWY, CASSVILLE, WV 26527",39.66511102615732,-80.0620311028664
2016,"5977 MASON DIXON HWY, BLACKSVILLE, WV 26521",39.720012882703315,-80.21187115528261
2016,"79 BUCKEYE RD, CORE, WV 26541",39.71299173271427,-80.11679936806291
2016,"56 SMITHTOWN SCHOOL RD, FAIRMONT, WV 26554",39.52563670229847,-80.03992565545252
2016,"1550 GOSHEN RD, MORGANTOWN, WV 26508",39.55086309913128,-79.94047011362471
2016,"33 BREWER RD, MORGANTOWN, WV 26508",39.49731945151376,-79.91532972462898
2016,"4120 FAIRMONT RD, MORGANTOWN, WV 26501",39.58784600213971,-80.09154995194376
2016,"399 CROWL ST, WESTOVER, WV 26501",39.6342139,-79.9820611
2016,"320 MAIN ST, GRANVILLE, WV 26534",39.64520274908085,-79.98650564079566
2016,"527 TYRONE RD, MORGANTOWN, WV 26508",39.642790617822016,-79.8592680050516
2016,"154 CROSBY RD, MORGANTOWN, WV 26508",39.65388292771928,-79.86602597104775
2016,"409 FAIRCHANCE RD, MORGANTOWN, WV 26508",39.681853861212744,-79.83916787486305
2016,"131 BAKERS RIDGE RD, MORGANTOWN, WV 26508",39.67693978927764,-79.92904937484718
2016,"109 WILSON AVE, MORGANTOWN, WV 26501",39.62380911721641,-79.95667650485063
2016,"311 SOUTH MONROE STREET, ALDERSON, WV 24910",37.72916680846828,-80.64156341318574
2016,"56 COLLEGE DRIVE, PETERSTOWN, WV 24963",37.4005905,-80.7922725
2016,"150 COLLEGE DRIVE, PETERSTOWN, WV 24963",37.40074340917863,-80.79212202155992
2016,"416 INDIAN CREEK ROAD, BALLARD, WV 24918",37.51996089760456,-80.76711154953665
2016,"575 WARM SPRINGS WAY, BERKELEY SPRINGS, WV 25411",39.632652,-78.20224904167316
2016,"10166 WINCHESTER GRADE RD, BERKELEY SPRINGS, WV 25411",39.46686163016125,-78.22573820175029
2016,"11 OAKFORD AVENUE, RICHWOOD, WV 26261",38.22324239062107,-80.53300231793713
2016,"8 WHITE AVNUE, RICHWOOD, WV 26261",38.22478137561808,-80.53094995343702
2016,"24710 TURNPIKE ROAD, BELVA, WV 26656",38.23192079827203,-81.19026280286198
2016,"94 GROVES ROAD, CANVAS, WV",38.25685101040813,-80.78205842868533
2016,"11 SCHOOL HOUSE LANE, MT NEBO, WV 26679",38.209345127071686,-80.8529040963457
2016,"94 FINCH AVE, WHEELING, WV 26003",40.08633831854337,-80.71591058242268
2016,"1 BETHANY PIKE, WHEELING, WV 26003",40.262544766757685,-80.61313332225848
2016,"1212 NATIONAL RD, WHEELING, WV 26003",40.07300629351113,-80.6830527855135
2016,"19 JUNIOR AVE, WHEELING, WV 26003",40.0432021438715,-80.66197874316089
2016,"85 MIL ACRES DR, WHEELING, WV 26003",40.02762811002497,-80.65170932518103
2016,"4453 NATIONAL RD, TRIADELPHIA, WV 26059",40.05299837106895,-80.62754058462747
2016,"745 VAN METER WAY, WEST LIBERTY, WV 26074",40.169393106521284,-80.59878868358265
2016,"8566 NATIONAL ROAD, VALLEY GROVE, WV 26060",40.08708426496187,-80.57124451813347
2016,"8221 BLUE GRAY TRL, FRANKLIN, WV 26807",38.6520935,-79.3249226
2016,"503 SUGAR GROVE RD, BRANDYWINE, WV 26802",38.6108906,-79.2474128
2016,"189 PRICE WAY, CIRCLEVILLE, WV 26804",38.6724136,-79.4915855
2016,"100 S. MAIN STREET, FRANKLIN, WV 26807",38.64102271288084,-79.3315549318304
2016,"11596 PETERSBURG PIKE, UPPER TRACT, WV 26866",38.787961195405046,-79.28212553321805
2016,"2445 SCHMUCKER ROAD, UPPER TRACT, WV 26866",38.787703,-79.2771266
2016,"4574 MOYERS GAP RD, SUGAR GROVE, WV 26815",38.52487104241868,-79.3777231037476
2016,"2342 ALLEGHENY DR, SENECA ROCKS, WV 26884",38.8345666,-79.3764971
2016,"218 MAIN STREET, BELMONT, WV 26134",39.38081577996371,-81.25821248305056
2016,"40 FOURTH AVENUE, DURBIN, WV 26264",38.54868211059147,-79.82480274685258
2016,"5509 STAUNTON-PARKERSBURG TURNPIKE, BARTOW, WV 24920",38.54812847406606,-79.8095267367595
2016,"5917 POTOMAC HIGHLANDS TRAIL, GREEN BANK, WV 24944",38.4236585,-79.8282237
2016,"10818 CASS ROAD, CASS, WV 24927",38.39338162514662,-79.92212314286218
2016,"215 DUMORE ROAD, DUNMORE, WV 24934",38.36328920853259,-79.87990477716642
2016,"400 9TH STREET, MARLINTON, WV 24954",38.22138959822528,-80.09348843551025
2016,"20876 SENECA TRAIL, MARLINTON, WV 24954",38.257376050000005,-80.09268446170947
2016,"2535 BRUSH COUNTRY ROAD, MARLINTON, WV 24954",38.254092544028936,-80.06675529167694
2016,"5837 HUNTERSVILLE RD, MARLINTON, WV 24954",38.2181743,-80.0821284
2016,"12600 SENECA TRAIL, BUCKEYE, WV 24924",38.171082280687585,-80.14037861701087
2016,"7724 SENECA TRAIL, HILLSBORO, WV 24946",38.1375388,-80.2088052
2016,"374 SENECA TRAIL, HILLSBORO, WV 24946",38.0683178,-80.2896737
2016,"291 KINGWOOD STREET, REEDSVILLE, WV 26547",39.52853662190125,-79.8587024754051
2016,"19366 BUFFALO ROAD, BUFFALO, WV 25033",38.60950447362859,-81.98833791613765
2016,"6580 HEIZER CREEK ROAD, POCA, WV 25159",38.53847651357887,-81.76828185146616
2016,"402 ELEANOR CIRCLE, ELEANOR, WV 25070",38.5340121,-81.922456
2016,"3350 JIM RIDGE ROAD, LIBERTY, WV 25124",38.659071379073055,-81.80478924318516
2016,"107 SCHOOL LANE, HOMETOWN, WV 25109",38.5360123,-81.8639669
2016,"128 HOO HOO HOLLOW RD, LESTER, WV 25865",37.740794808504404,-81.30555752099372
2016,"7264 COAL CITY ROAD, RHODELL, WV 25915",37.60781064558137,-81.30519257673137
2016,"388 WATER TANK HILL RD, SOPHIA, WV 25921",37.72838812696591,-81.24969961455639
2016,"471 GWINN STREET, LESTER, WV 25865",37.7330133,-81.3030848
2016,"110 WICKLINE AVENUE, SOPHIA, WV 25921",37.70791786203387,-81.26118744550621
2016,"12096 COAL RIVER ROAD, WHITESVILLE, WV 25209",37.9665740581882,-81.53535855911218
2016,"1 5TH STREET, ELKINS, WV 26241",38.927521327769796,-79.8500341888103
2016,"22476 ALLEGHENY HIGHWAY, ELKINS, WV 26241",38.9165837,-79.8414244
2016,"586 LITTLE ITALY RD., HARMAN, WV 26270",38.79325147256077,-79.54975722772974
2016,"429 MAIN STREET, BEVERLY, WV",38.84453214089723,-79.8720839190351
2016,"62 GAWTHROP STREET, SUITE 1, HUTTONSVILLE, WV 26273",38.71351368058606,-79.97803155080578
2016,"100 WEST CROWN AVE, PENNSBORO, WV 26415",39.28658480168684,-80.96690836560163
2016,"303 MASONIC AVENUE, PENNSBORO, WV 26415",39.284465297276824,-80.97002801872821
2016,"512 COLLINS AVENUE, PENNSBORO, WV 26415",39.28568643106718,-80.97251468221435
2016,"177 RAILROAD STREET, CAIRO, WV 26337",39.20903067911685,-81.15590377917614
2016,"4203 GLENDALE ROAD, GLENDALE, WV 26337",39.2862668,-81.1534618
2016,"16553 STAUNTON TPKE, SMITHVILLE, WV 26178",39.0736543,-81.0944391
2016,"12376 AUBURN ROAD, AUBURN, WV 26325",39.09355312476981,-80.85111371341952
2016,"13105 N SR 20, MEADOW BRIDGE, WV 25976",37.813132334470254,-80.81530809814643
2016,"66 CALVARY LANE, GRAFTON, WV 26354",39.32635583068458,-80.0401274290507
2016,"52 TRAP SPRINGS RD., GRAFTON, WV 26354",39.33875359423405,-80.06973882181376
2016,"824 SIMPSON RD., FLEMINGTON, WV 26347",39.26704853627348,-80.1177244557357
2016,"169 VICTORY AVE., GRAFTON, WV 26354",39.345593767430614,-80.00417301001596
2016,"1 W. MAIN ST., GRAFTON, WV 26354",39.34088975836249,-80.01900786706176
2016,"400 YATES AVE., GRAFTON, WV 26354",39.3390081,-80.0346393
2016,"114 DODD STREET, MIDDLEBOURNE, WV 26149",39.49268778972453,-80.90537130703785
2016,"219 OXFORD STREET, SISTERSVILLE, WV 26175",39.559461564059404,-81.00013663027562
2016,"12292 RT 20 SOUTH RD, ROCK CAVE, WV 26234",38.84324029146393,-80.33227611407932
2016,"264 BROOKS HILL RD, SELBYVILLE, WV 26236",38.756983917358184,-80.23424344314009
2016,"16 COLLEGE AVE, BUCKHANNON, WV 26201",38.98762734069629,-80.22318347784778
2016,"38 W MAIN ST, BUCKHANNON, WV 26201",38.993043681044924,-80.23389965002355
2016,"208 MORTON AVE, BUCKHANNON, WV 26201",39.00148884705908,-80.22188569371644
2016,"649 BRUSHY FORK RD, BUCKHANNON, WV 26201",38.995692948945646,-80.26158976053142
2016,"553 RT 20 SOUTH RD, BUCKHANNON, WV 26201",38.971308654572795,-80.2317138323977
2016,"7619 RT 20 SOUTH RD, FRENCH CREEK, WV 26218",38.891241148081576,-80.29221273358814
2016,"481 HEAVNER GROVE RD, BUCKHANNON, WV 26201",38.96629730990435,-80.16842766375612
2016,"918 TETER RD, BUCKHANNON, WV 26201",39.06419279789429,-80.1798283756732
2016,"5078 TALLMANSVILLE RD, BUCKHANNON, WV 26201",38.92333034310366,-80.18665822252939
2016,"500 PRICHARD ROAD, PRICHARD, WV 25555",38.243072,-82.5987944
2016,"700 B STREET, CEREDO, WV 25507",38.39754605971359,-82.55844334075726
2016,"4796 SMITH ST., LAVALETTE, WV 25535",38.32091141241645,-82.44797541929842
2016,"21269 RT 152, GENOA, WV 25517",38.124990998300916,-82.46163289450084
2016,"2561 MILL CREEK RD, FORT GAY, WV 25514",38.06821438166162,-82.51266639464086
2016,"32800 RT 152, DUNLOW, WV 25511",38.03223574647143,-82.42829490768247
2016,"19594 EAST LYNN ROAD, EAST LYNN, WV 25512",38.16430133511841,-82.38203479922777
2016,"7909 BEECH FORK RD, EAST LYNN, WV 25512",38.20142052888707,-82.28564082699114
2016,"4502 5TH STREET ROAD, HUNTINGTON, WV 25701",38.3910422,-82.4541146
2016,"1150 BEECH FORK RD, LAVALETTE, WV 25535",38.322364998056685,-82.44396660803244
2016,"3250 MILLERS FORK RD, WAYNE, WV 25570",38.239194,-82.372923
2016,"1 TIMBER WOLF DRIVE, HUNTINGTON, WV 25701",38.412645729027076,-82.32504284429302
2016,"4502 5TH ST RD, HUNTINGTON, WV 25701",38.3910422,-82.4541146
2016,"70 PARCOAL ROAD, WEBSTER SPRINGS, WV 26288",38.459213566423045,-80.37319081914717
2016,"9580 WEBSTER ROAD, CAMDEN ON GAULEY, WV 26208",38.36636573083263,-80.59564261652264
2016,"11 FAIRVIEW RIDGE RD, WILEYVILLE, WV 26581",39.63065790158119,-80.67323537135364
2016,"2501 SUGAR RUN RD, LITTLETON, WV 26581",39.682168,-80.523741
2016,"3490 HORNET HIGHWAY, HUNDRED, WV 26575",39.6831348,-80.4589123
2016,"66 STORE LANE, PORTERS FALLS, WV 26162",39.578879711640184,-80.77742294463275
2016,"9817 SHORTLINE HIGHWAY, READER, WV 26167",39.56960962241271,-80.72751688161105
2016,"44 LUMBERJACK LANE, PINE GROVE, WV 26419",39.564622217906276,-80.67814928858257
2016,"93 BUFFALO RUN RD, JACKSONBURG, WV 26377",39.53227655811497,-80.64328999953705
2016,"510 NORTH 2ND AVE, PADEN CITY, WV 26159",39.60963829890119,-80.92747493908763
2016,"120 PLUM ST, PROCTOR, WV 26055",39.712576,-80.824057
2016,"7847 PROCTOR CREEK RD, PROCTOR, WV 26055",39.7039498,-80.8178316
2016,"20 EAST BENJAMIN DR, NEW MARTINSVILLE, WV 26155",39.68063234823313,-80.85751291354114
2016,"2213 MOUNTAINEER HIGHWAY, NEW MARTINSVILLE, WV 26155",39.614435892295035,-80.84270551535099
2016,"108 FREED RD., BROHARD, WV 26138",39.0334089,-81.1702959
2016,"411 MULBERRY ST., ELIZABETH, WV 26143",39.064446996148035,-81.3959149560518
2016,"4362 NEWARK RD., ELIZABETH, WV 26143",39.1175504121299,-81.39872093036342
2016,"5131 GARFIELD RD., PALESTINE, WV 26160",39.01988,-81.417109
2016,"438 SCHOOLVIEW ST., ELIZABETH, WV 26143",39.06143439345698,-81.39752090592646
2016,"1 GOVERNMENT SQUARE, PARKERSBURG, WV 26101",39.26456091979071,-81.56288619127508
2016,"1134 LONG BRANCH RD, SIMON, WV 24882",37.61539080316936,-81.76566074338223
2020,"49 WATKINS ST, BELINGTON, WV 26250",39.02340901203911,-79.93549769693033
2020,"301, BELINGTON, WV 26250",39.025097,-79.9355873
2020,"84 GILL ST, CENTURY, WV 26201",39.099871296228514,-80.18990593239005
2020,"9880 EXCHANGE RD, EXCHANGE, WV 26619",38.7882590355116,-80.75421399137804
2020,"1640 FLORENCE AVE., HUNTINGTON, WV 25701",38.40136986539454,-82.47350407896346
2020,"530 ROBY RD., HUNTINGTON, WV 25705",38.40944857275008,-82.39833683031031
2020,"1913 E. MAIN ST, OAK HILL, WV 25901",37.9891838,-81.1341872
2020,"8006 GATEWOOD RD, FAYETTEVILLE, WV 25840",38.038890946107585,-81.07799901005887
2020,"170 SCHOOL ST, OAK HILL, WV 25901",37.97423259666715,-81.14957579920417
2020,"37 SCHOOL ST, PAX, WV 25904",37.911435160802434,-81.26416136043768
2020,"644 MAIN ST, MOUNT HOPE, WV 25880",37.89281069265422,-81.16788568200222
2020,"321 FOURTH AVE, MONTGOMERY, WV 25136",38.18144916385387,-81.32250511658845
2020,"200 W.MAPLE AVE, FAYETTEVILLE, WV 25840",38.05108796443375,-81.10582225518442
2020,"515 W. MAPLE AVE, FAYETTEVILLE, WV 25840",38.04744676016094,-81.11173618739787
2020,"6224 MEADOW BRIDGE RD, DANESE, WV 25831",37.92458921547411,-80.9023443639224
2020,"36 S MAIN STREET, PETERSBURG, WV 26847",38.98913390555333,-79.1244737515043
2020,"170 3RD ST, RENICK, WV 24966",37.991505617288055,-80.35340308913487
2020,"214 EAST WASHINGTON ST, LWSB. UMC, WV 24901",37.80101375848096,-80.44436311486572
2020,"175 SOUTH HIGH STREET, ROMNEY, WV 26757",39.34119662360149,-78.75698142388319
2020,"3393 MAIN ST., WEIRTON, WV 26062",40.401964621687966,-80.58940374878642
2020,"301 EAST MAIN ST MEETING ROOM, WARDENSVILLE, WV 26851",39.0803698996703,-78.59204208276736
2020,"8052 SOUTHERN AVE, STONEWOOD, WV 26301",39.25121250246684,-80.3136404843151
2020,"1302 BUCKHANNON PIKE, NUTTER FORT, WV 26301",39.260200300327654,-80.32438163579712
2020,"1655 PHILIPPI PIKE, CLARKSBURG, WV 26301",39.26646635502675,-80.30964096161262
2020,"OWINGS, WV",39.3795316,-80.2589744
2020,"429 SIMPSON STREET, SUMMIT PARK, WV",39.28813642735346,-80.30633599978243
2020,"200 TETRICK ROAD, SHINNSTON, WV 26431",39.404511777221785,-80.2869376050275
2020,"515 W MAIN ST PO BOX 178, ANMMORE, WV 26323",39.280761022760885,-80.25966833234537
2020,"1008 MARSHVILLE RD, SALEM, WV 26426",39.29889429893984,-80.48441184450348
2020,"501 ROSEBUD PLAZA, CLARKSBURG, WV 26301",39.263822694453665,-80.37335767516561
